,Year,StateAbbr,StateDesc,CityName,GeographicLevel,UniqueID,DataValueTypeID,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,PopulationCount,GeoLocation,CityFIPS,TractFIPS
21586,2016,CA,California,Los Angeles,Census Tract,0644000-06037201504,CrdPrv,14.9,13.3,16.7,"2,428","(34.0808280001, -118.173791926)",644000.0,6037201504.0
21587,2016,CA,California,Los Angeles,Census Tract,0644000-06037190802,CrdPrv,13.6,12.4,14.7,"2,784","(34.0943604167, -118.329915805)",644000.0,6037190802.0
21600,2016,CA,California,Los Angeles,Census Tract,0644000-06037269300,CrdPrv,7.2,6.6,8.1,"3,885","(34.0404410381, -118.413930545)",644000.0,6037269300.0
21613,2016,CA,California,Los Angeles,Census Tract,0644000-06037221110,CrdPrv,18.3,16.1,20.2,"3,565","(34.0457195358, -118.287828746)",644000.0,6037221110.0
21614,2016,CA,California,Los Angeles,Census Tract,0644000-06037195202,CrdPrv,8.8,7.8,10.0,"3,185","(34.10294744, -118.278541275)",644000.0,6037195202.0
21645,2016,CA,California,Los Angeles,Census Tract,0644000-06037181300,CrdPrv,8.2,7.6,8.9,"3,629","(34.1360846746, -118.223652955)",644000.0,6037181300.0
21649,2016,CA,California,Los Angeles,Census Tract,0644000-06037212501,CrdPrv,12.2,11.2,13.2,"2,165","(34.0560700308, -118.305363694)",644000.0,6037212501.0
21662,2016,CA,California,Los Angeles,Census Tract,0644000-06037273902,CrdPrv,9.3,8.2,10.6,"4,227","(33.9832427473, -118.466315674)",644000.0,6037273902.0
21722,2016,CA,California,Los Angeles,Census Tract,0644000-06037128801,CrdPrv,9.9,9.1,10.7,"3,307","(34.1682377974, -118.465157282)",644000.0,6037128801.0
21785,2016,CA,California,Los Angeles,Census Tract,0644000-06037241202,CrdPrv,18.2,17.2,19.4,"4,943","(33.9334324074, -118.285750942)",644000.0,6037241202.0
21790,2016,CA,California,Los Angeles,Census Tract,0644000-06037207302,CrdPrv,10.8,10.0,11.7,"3,791","(34.0475500398, -118.247726237)",644000.0,6037207302.0
21812,2016,CA,California,Los Angeles,Census Tract,0644000-06037101220,CrdPrv,14.1,12.9,15.3,"3,363","(34.251608492, -118.281632269)",644000.0,6037101220.0
21817,2016,CA,California,Los Angeles,Census Tract,0644000-06037229200,CrdPrv,17.7,15.9,19.5,"4,394","(33.9982715208, -118.260828306)",644000.0,6037229200.0
21822,2016,CA,California,Los Angeles,Census Tract,0644000-06037216401,CrdPrv,10.6,9.3,12.3,"4,189","(34.056689743, -118.379743467)",644000.0,6037216401.0
21883,2016,CA,California,Los Angeles,Census Tract,0644000-06037241300,CrdPrv,16.2,15.2,17.3,"2,313","(33.9261330633, -118.286237716)",644000.0,6037241300.0
21997,2016,CA,California,Los Angeles,Census Tract,0644000-06037119400,CrdPrv,14.2,12.8,15.8,"4,987","(34.2400975606, -118.435847819)",644000.0,6037119400.0
22046,2016,CA,California,Los Angeles,Census Tract,0644000-06037108202,CrdPrv,8.4,7.7,9.2,"4,895","(34.2869111735, -118.581612731)",644000.0,6037108202.0
22077,2016,CA,California,Los Angeles,Census Tract,0644000-06037980015,CrdPrv,16.6,15.1,18.1,554,"(33.7765255019, -118.293175565)",644000.0,6037980015.0
22079,2016,CA,California,Los Angeles,Census Tract,0644000-06037119320,CrdPrv,14.5,12.9,16.1,"4,694","(34.2389171884, -118.453609665)",644000.0,6037119320.0
22082,2016,CA,California,Los Angeles,Census Tract,0644000-06037121801,CrdPrv,15.3,13.5,17.2,"3,942","(34.2114871051, -118.392877116)",644000.0,6037121801.0
22170,2016,CA,California,Los Angeles,Census Tract,0644000-06037138000,CrdPrv,9.4,8.3,10.6,"4,484","(34.1488009702, -118.591050358)",644000.0,6037138000.0
22202,2016,CA,California,Los Angeles,Census Tract,0644000-06037117520,CrdPrv,16.9,14.9,19.2,"4,052","(34.2300402025, -118.463265697)",644000.0,6037117520.0
22224,2016,CA,California,Los Angeles,Census Tract,0644000-06037272100,CrdPrv,9.8,8.7,11.0,"4,354","(34.0037101273, -118.442288049)",644000.0,6037272100.0
22227,2016,CA,California,Los Angeles,Census Tract,0644000-06037232800,CrdPrv,19.2,17.3,21.1,"3,823","(33.9923979403, -118.277188179)",644000.0,6037232800.0
22247,2016,CA,California,Los Angeles,Census Tract,0644000-06037206032,CrdPrv,15.0,13.1,16.7,"5,275","(34.0470512474, -118.224698433)",644000.0,6037206032.0
22297,2016,CA,California,Los Angeles,Census Tract,0644000-06037197600,CrdPrv,11.0,9.8,12.3,"2,376","(34.0683315412, -118.251986426)",644000.0,6037197600.0
22335,2016,CA,California,Los Angeles,Census Tract,0644000-06037207301,CrdPrv,11.1,10.3,12.0,"4,521","(34.0465369873, -118.251617302)",644000.0,6037207301.0
22388,2016,CA,California,Los Angeles,Census Tract,0644000-06037293201,CrdPrv,11.8,10.7,12.9,"6,629","(33.8310044572, -118.304243122)",644000.0,6037293201.0
22401,2016,CA,California,Los Angeles,Census Tract,0644000-06037239602,CrdPrv,19.3,17.5,21.4,"3,313","(33.9694506148, -118.274902263)",644000.0,6037239602.0
22442,2016,CA,California,Los Angeles,Census Tract,0644000-06037104403,CrdPrv,14.1,12.4,15.9,"3,282","(34.2587739444, -118.43448529)",644000.0,6037104403.0
22461,2016,CA,California,Los Angeles,Census Tract,0644000-06037273502,CrdPrv,9.4,8.3,10.9,"2,884","(33.9870741955, -118.47190563)",644000.0,6037273502.0
22464,2016,CA,California,Los Angeles,Census Tract,0644000-06037111202,CrdPrv,10.4,9.5,11.4,"5,213","(34.2684430683, -118.514827142)",644000.0,6037111202.0
22476,2016,CA,California,Los Angeles,Census Tract,0644000-06037115404,CrdPrv,14.0,12.7,15.4,"2,913","(34.2253009477, -118.541322331)",644000.0,6037115404.0
22482,2016,CA,California,Los Angeles,Census Tract,0644000-06037132501,CrdPrv,12.4,11.4,13.6,"3,763","(34.1974265522, -118.548705825)",644000.0,6037132501.0
22505,2016,CA,California,Los Angeles,Census Tract,0644000-06037133100,CrdPrv,12.4,11.3,13.7,"5,446","(34.1846167893, -118.544083718)",644000.0,6037133100.0
22555,2016,CA,California,Los Angeles,Census Tract,0644000-06037218300,CrdPrv,13.3,12.3,14.3,"5,520","(34.04228192, -118.354900822)",644000.0,6037218300.0
22623,2016,CA,California,Los Angeles,Census Tract,0644000-06037262706,CrdPrv,7.5,6.7,8.5,"3,563","(34.0364334029, -118.526453729)",644000.0,6037262706.0
22691,2016,CA,California,Los Angeles,Census Tract,0644000-06037134201,CrdPrv,11.6,10.7,12.5,"4,270","(34.213619873, -118.591180118)",644000.0,6037134201.0
22702,2016,CA,California,Los Angeles,Census Tract,0644000-06037183402,CrdPrv,10.7,9.8,11.7,"2,820","(34.1257207029, -118.216409901)",644000.0,6037183402.0
22708,2016,CA,California,Los Angeles,Census Tract,0644000-06037122410,CrdPrv,17.3,15.3,19.3,"3,794","(34.2044832521, -118.391973961)",644000.0,6037122410.0
22736,2016,CA,California,Los Angeles,Census Tract,0644000-06037208801,CrdPrv,15.6,14.0,17.2,"2,995","(34.0600948575, -118.276616373)",644000.0,6037208801.0
22793,2016,CA,California,Los Angeles,Census Tract,0644000-06037219500,CrdPrv,9.0,8.2,9.9,"1,737","(34.0209190554, -118.340564777)",644000.0,6037219500.0
22802,2016,CA,California,Los Angeles,Census Tract,0644000-06037265520,CrdPrv,8.6,8.0,9.4,"4,561","(34.0513697518, -118.442399731)",644000.0,6037265520.0
22840,2016,CA,California,Los Angeles,Census Tract,0644000-06037101300,CrdPrv,11.0,9.8,12.3,"4,199","(34.2487781261, -118.270998916)",644000.0,6037101300.0
22867,2016,CA,California,Los Angeles,Census Tract,0644000-06037104404,CrdPrv,16.2,14.2,18.0,"3,236","(34.263920671, -118.428691445)",644000.0,6037104404.0
22874,2016,CA,California,Los Angeles,Census Tract,0644000-06037297602,CrdPrv,11.3,10.2,12.3,"3,503","(33.7159025689, -118.290320864)",644000.0,6037297602.0
22887,2016,CA,California,Los Angeles,Census Tract,0644000-06037123902,CrdPrv,10.8,10.0,11.6,"2,561","(34.1758783343, -118.392228785)",644000.0,6037123902.0
22918,2016,CA,California,Los Angeles,Census Tract,0644000-06037234901,CrdPrv,19.8,18.2,21.6,"2,999","(33.9817876458, -118.328660864)",644000.0,6037234901.0
22937,2016,CA,California,Los Angeles,Census Tract,0644000-06037185100,CrdPrv,11.0,10.2,11.9,"6,295","(34.10488266, -118.210394243)",644000.0,6037185100.0
22978,2016,CA,California,Los Angeles,Census Tract,0644000-06037188201,CrdPrv,9.0,8.3,9.9,"3,270","(34.111834944, -118.272248352)",644000.0,6037188201.0
23049,2016,CA,California,Los Angeles,Census Tract,0644000-06037267100,CrdPrv,9.5,8.3,10.7,"6,087","(34.0525736618, -118.424549746)",644000.0,6037267100.0
23053,2016,CA,California,Los Angeles,Census Tract,0644000-06037115104,CrdPrv,11.9,10.9,12.9,"4,444","(34.2374913573, -118.522645932)",644000.0,6037115104.0
23075,2016,CA,California,Los Angeles,Census Tract,0644000-06037980008,CrdPrv,21.1,19.4,22.6,145,"(34.2106322978, -118.490676441)",644000.0,6037980008.0
23191,2016,CA,California,Los Angeles,Census Tract,0644000-06037241001,CrdPrv,17.3,16.2,18.5,"4,285","(33.9293049906, -118.266556032)",644000.0,6037241001.0
23247,2016,CA,California,Los Angeles,Census Tract,0644000-06037276604,CrdPrv,10.1,9.3,10.9,"3,983","(33.9571655456, -118.424855764)",644000.0,6037276604.0
23251,2016,CA,California,Los Angeles,Census Tract,0644000-06037124600,CrdPrv,9.3,8.6,10.2,"3,123","(34.1620693271, -118.426932046)",644000.0,6037124600.0
23254,2016,CA,California,Los Angeles,Census Tract,0644000-06037119900,CrdPrv,11.3,10.3,12.4,"4,940","(34.2278369977, -118.441280312)",644000.0,6037119900.0
23270,2016,CA,California,Los Angeles,Census Tract,0644000-06037117102,CrdPrv,12.4,11.3,13.6,"2,631","(34.2465479289, -118.460321328)",644000.0,6037117102.0
23273,2016,CA,California,Los Angeles,Census Tract,0644000-06037220100,CrdPrv,12.2,11.1,13.4,"2,334","(34.0238501716, -118.36669468)",644000.0,6037220100.0
23274,2016,CA,California,Los Angeles,Census Tract,0644000-06037141302,CrdPrv,9.7,8.6,10.9,"5,504","(34.1536798474, -118.462830059)",644000.0,6037141302.0
23295,2016,CA,California,Los Angeles,Census Tract,0644000-06037204700,CrdPrv,15.6,13.7,17.5,"4,972","(34.0309821164, -118.212451487)",644000.0,6037204700.0
23301,2016,CA,California,Los Angeles,Census Tract,0644000-06037124700,CrdPrv,10.2,9.3,11.2,"4,796","(34.161852728, -118.416536258)",644000.0,6037124700.0
23334,2016,CA,California,Los Angeles,Census Tract,0644000-06037191420,CrdPrv,14.8,13.2,16.5,"3,365","(34.0851214864, -118.28810291)",644000.0,6037191420.0
23353,2016,CA,California,Los Angeles,Census Tract,0644000-06037276500,CrdPrv,13.0,11.1,14.6,"5,063","(33.9665413283, -118.418034834)",644000.0,6037276500.0
23397,2016,CA,California,Los Angeles,Census Tract,0644000-06037218800,CrdPrv,13.3,12.0,14.5,"2,658","(34.0377797291, -118.323009457)",644000.0,6037218800.0
23400,2016,CA,California,Los Angeles,Census Tract,0644000-06037214902,CrdPrv,8.9,8.0,10.1,"2,586","(34.0729596686, -118.380092691)",644000.0,6037214902.0
23425,2016,CA,California,Los Angeles,Census Tract,0644000-06037237800,CrdPrv,13.8,12.8,14.7,"4,371","(33.9709600696, -118.298121358)",644000.0,6037237800.0
23543,2016,CA,California,Los Angeles,Census Tract,0644000-06037212202,CrdPrv,15.6,14.2,17.0,"3,612","(34.056365762, -118.287932054)",644000.0,6037212202.0
23544,2016,CA,California,Los Angeles,Census Tract,0644000-06037206200,CrdPrv,12.5,11.5,13.5,"3,386","(34.0469940542, -118.24159781)",644000.0,6037206200.0
23547,2016,CA,California,Los Angeles,Census Tract,0644000-06037277000,CrdPrv,7.8,7.1,8.6,"5,395","(33.9713679064, -118.400333512)",644000.0,6037277000.0
23570,2016,CA,California,Los Angeles,Census Tract,0644000-06037124104,CrdPrv,14.5,13.1,15.8,"2,439","(34.1848612545, -118.383410011)",644000.0,6037124104.0
23576,2016,CA,California,Los Angeles,Census Tract,0644000-06037191820,CrdPrv,11.6,10.3,13.0,"2,647","(34.0852962961, -118.32770484)",644000.0,6037191820.0
23586,2016,CA,California,Los Angeles,Census Tract,0644000-06037186403,CrdPrv,11.8,10.5,13.1,"2,899","(34.1118266507, -118.239493772)",644000.0,6037186403.0
23597,2016,CA,California,Los Angeles,Census Tract,0644000-06037276000,CrdPrv,8.3,7.5,9.2,"5,396","(33.9691784893, -118.389019687)",644000.0,6037276000.0
23607,2016,CA,California,Los Angeles,Census Tract,0644000-06037271901,CrdPrv,10.6,9.4,11.9,"3,087","(34.0138422966, -118.42418879)",644000.0,6037271901.0
23617,2016,CA,California,Los Angeles,Census Tract,0644000-06037119700,CrdPrv,10.4,9.7,11.2,"5,045","(34.2213535255, -118.4264506)",644000.0,6037119700.0
23675,2016,CA,California,Los Angeles,Census Tract,0644000-06037296500,CrdPrv,16.0,14.4,17.5,"3,910","(33.7483126707, -118.29307463)",644000.0,6037296500.0
23727,2016,CA,California,Los Angeles,Census Tract,0644000-06037291130,CrdPrv,12.5,11.6,13.6,"3,582","(33.9024425859, -118.287141873)",644000.0,6037291130.0
23738,2016,CA,California,Los Angeles,Census Tract,0644000-06037242300,CrdPrv,17.7,16.0,19.5,"4,586","(33.9485060517, -118.246114521)",644000.0,6037242300.0
23764,2016,CA,California,Los Angeles,Census Tract,0644000-06037228900,CrdPrv,21.7,20.0,23.2,"3,216","(33.992054409, -118.243014328)",644000.0,6037228900.0
23773,2016,CA,California,Los Angeles,Census Tract,0644000-06037271500,CrdPrv,8.3,7.5,9.3,"2,937","(34.0166821934, -118.438241481)",644000.0,6037271500.0
23838,2016,CA,California,Los Angeles,Census Tract,0644000-06037183520,CrdPrv,14.8,13.0,16.8,"3,881","(34.1109412069, -118.201584851)",644000.0,6037183520.0
23842,2016,CA,California,Los Angeles,Census Tract,0644000-06037264302,CrdPrv,8.3,7.5,9.3,"5,683","(34.047201713, -118.476854214)",644000.0,6037264302.0
23847,2016,CA,California,Los Angeles,Census Tract,0644000-06037125402,CrdPrv,10.9,10.1,11.8,"3,544","(34.156682744, -118.374006261)",644000.0,6037125402.0
23853,2016,CA,California,Los Angeles,Census Tract,0644000-06037211922,CrdPrv,12.2,10.8,13.5,"3,389","(34.0672221459, -118.295398137)",644000.0,6037211922.0
23870,2016,CA,California,Los Angeles,Census Tract,0644000-06037296220,CrdPrv,16.5,15.0,18.1,"4,307","(33.7410278958, -118.283779781)",644000.0,6037296220.0
23885,2016,CA,California,Los Angeles,Census Tract,0644000-06037293301,CrdPrv,9.1,8.3,9.8,"2,805","(33.8111773456, -118.303828449)",644000.0,6037293301.0
23895,2016,CA,California,Los Angeles,Census Tract,0644000-06037219902,CrdPrv,14.1,12.7,15.6,"4,113","(34.0300354296, -118.368669854)",644000.0,6037219902.0
23984,2016,CA,California,Los Angeles,Census Tract,0644000-06037214501,CrdPrv,8.9,8.0,10.0,"2,929","(34.0712077969, -118.357895044)",644000.0,6037214501.0
24044,2016,CA,California,Los Angeles,Census Tract,0644000-06037128601,CrdPrv,15.3,13.9,16.9,"4,288","(34.1784584169, -118.441082083)",644000.0,6037128601.0
24052,2016,CA,California,Los Angeles,Census Tract,0644000-06037117202,CrdPrv,10.3,9.4,11.2,"2,471","(34.2429125234, -118.478867496)",644000.0,6037117202.0
24109,2016,CA,California,Los Angeles,Census Tract,0644000-06037117407,CrdPrv,20.1,17.7,22.6,"3,636","(34.2301059395, -118.470311654)",644000.0,6037117407.0
24118,2016,CA,California,Los Angeles,Census Tract,0644000-06037291210,CrdPrv,12.4,11.4,13.4,"4,967","(33.8886906055, -118.287081417)",644000.0,6037291210.0
24155,2016,CA,California,Los Angeles,Census Tract,0644000-06037192620,CrdPrv,14.0,12.9,15.1,"3,868","(34.0776716401, -118.296054085)",644000.0,6037192620.0
24165,2016,CA,California,Los Angeles,Census Tract,0644000-06037296300,CrdPrv,10.1,9.4,10.9,"4,221","(33.7545885254, -118.301274415)",644000.0,6037296300.0
24171,2016,CA,California,Los Angeles,Census Tract,0644000-06037980024,CrdPrv,11.1,10.1,12.1,186,"(34.1766779278, -118.488619041)",644000.0,6037980024.0
24264,2016,CA,California,Los Angeles,Census Tract,0644000-06037127604,CrdPrv,14.1,12.7,15.6,"2,939","(34.1993150104, -118.47978796)",644000.0,6037127604.0
24276,2016,CA,California,Los Angeles,Census Tract,0644000-06037183610,CrdPrv,15.9,14.0,17.7,"3,275","(34.1140024456, -118.194897402)",644000.0,6037183610.0
24373,2016,CA,California,Los Angeles,Census Tract,0644000-06037291300,CrdPrv,8.6,8.0,9.3,"2,601","(33.8650447045, -118.293459387)",644000.0,6037291300.0
24376,2016,CA,California,Los Angeles,Census Tract,0644000-06037127711,CrdPrv,12.8,11.9,13.8,"3,356","(34.187958573, -118.469819511)",644000.0,6037127711.0
24480,2016,CA,California,Los Angeles,Census Tract,0644000-06037113231,CrdPrv,9.3,8.3,10.3,"2,113","(34.2228006978, -118.640590416)",644000.0,6037113231.0
24571,2016,CA,California,Los Angeles,Census Tract,0644000-06037128500,CrdPrv,10.5,9.7,11.2,"4,015","(34.1703043667, -118.444343873)",644000.0,6037128500.0
24597,2016,CA,California,Los Angeles,Census Tract,0644000-06037123301,CrdPrv,11.5,10.6,12.3,"4,559","(34.2003103909, -118.400122546)",644000.0,6037123301.0
24601,2016,CA,California,Los Angeles,Census Tract,0644000-06037206010,CrdPrv,17.1,15.5,18.5,"3,127","(34.0688218899, -118.231222291)",644000.0,6037206010.0
24646,2016,CA,California,Los Angeles,Census Tract,0644000-06037199800,CrdPrv,15.4,14.1,16.7,"5,631","(34.0706562699, -118.210340269)",644000.0,6037199800.0
24668,2016,CA,California,Los Angeles,Census Tract,0644000-06037224420,CrdPrv,17.1,15.0,19.1,"2,369","(34.0316494956, -118.276903664)",644000.0,6037224420.0
24675,2016,CA,California,Los Angeles,Census Tract,0644000-06037240300,CrdPrv,17.1,15.8,18.5,"5,691","(33.9564094991, -118.286122925)",644000.0,6037240300.0
24676,2016,CA,California,Los Angeles,Census Tract,0644000-06037192300,CrdPrv,7.9,7.3,8.7,"2,799","(34.0797430302, -118.328492264)",644000.0,6037192300.0
24717,2016,CA,California,Los Angeles,Census Tract,0644000-06037226001,CrdPrv,19.8,18.3,21.2,"2,068","(34.0244834391, -118.250274338)",644000.0,6037226001.0
24751,2016,CA,California,Los Angeles,Census Tract,0644000-06037104201,CrdPrv,15.9,14.6,17.2,"4,780","(34.2865005947, -118.416099724)",644000.0,6037104201.0
24819,2016,CA,California,Los Angeles,Census Tract,0644000-06037190902,CrdPrv,15.7,14.4,16.9,"3,960","(34.0943950467, -118.31901303)",644000.0,6037190902.0
24987,2016,CA,California,Los Angeles,Census Tract,0644000-06037102104,CrdPrv,10.7,9.8,11.6,"3,648","(34.2161867087, -118.345404215)",644000.0,6037102104.0
24989,2016,CA,California,Los Angeles,Census Tract,0644000-06037228320,CrdPrv,19.4,17.3,21.4,"3,219","(34.0078218467, -118.263636143)",644000.0,6037228320.0
24997,2016,CA,California,Los Angeles,Census Tract,0644000-06037190520,CrdPrv,13.9,12.7,15.3,"3,728","(34.0999327912, -118.303804817)",644000.0,6037190520.0
25000,2016,CA,California,Los Angeles,Census Tract,0644000-06037980014,CrdPrv,14.2,12.5,16.0,239,"(33.7825586133, -118.238359913)",644000.0,6037980014.0
25055,2016,CA,California,Los Angeles,Census Tract,0644000-06037191901,CrdPrv,12.0,10.8,13.4,"3,355","(34.0906829417, -118.338361071)",644000.0,6037191901.0
25093,2016,CA,California,Los Angeles,Census Tract,0644000-06037195400,CrdPrv,9.0,8.2,10.1,"4,395","(34.0916921441, -118.274053204)",644000.0,6037195400.0
25099,2016,CA,California,Los Angeles,Census Tract,0644000-06037128303,CrdPrv,19.3,17.2,21.2,"3,982","(34.1830757058, -118.452381269)",644000.0,6037128303.0
25106,2016,CA,California,Los Angeles,Census Tract,0644000-06037237900,CrdPrv,13.7,12.5,15.0,"3,621","(33.9709292848, -118.311192458)",644000.0,6037237900.0
25139,2016,CA,California,Los Angeles,Census Tract,0644000-06037271802,CrdPrv,10.5,9.5,11.7,"5,911","(34.0198929268, -118.412473787)",644000.0,6037271802.0
25188,2016,CA,California,Los Angeles,Census Tract,0644000-06037132900,CrdPrv,11.3,10.5,12.1,"3,461","(34.183476015, -118.527826288)",644000.0,6037132900.0
25196,2016,CA,California,Los Angeles,Census Tract,0644000-06037134522,CrdPrv,15.8,14.1,17.4,"3,954","(34.2046744401, -118.601718335)",644000.0,6037134522.0
25213,2016,CA,California,Los Angeles,Census Tract,0644000-06037224200,CrdPrv,17.8,15.5,19.9,"2,392","(34.040623145, -118.276715635)",644000.0,6037224200.0
25234,2016,CA,California,Los Angeles,Census Tract,0644000-06037104822,CrdPrv,14.8,13.0,16.6,"2,277","(34.2458338715, -118.420923913)",644000.0,6037104822.0
25237,2016,CA,California,Los Angeles,Census Tract,0644000-06037199300,CrdPrv,12.5,11.1,14.0,"3,848","(34.0926246074, -118.1992133)",644000.0,6037199300.0
25284,2016,CA,California,Los Angeles,Census Tract,0644000-06037278001,CrdPrv,10.9,10.0,11.9,"2,458","(33.9572173869, -118.401979027)",644000.0,6037278001.0
25299,2016,CA,California,Los Angeles,Census Tract,0644000-06037109200,CrdPrv,9.6,8.8,10.5,"2,669","(34.2779981225, -118.474627068)",644000.0,6037109200.0
25383,2016,CA,California,Los Angeles,Census Tract,0644000-06037201302,CrdPrv,9.2,8.3,10.1,"3,732","(34.0978821202, -118.183881805)",644000.0,6037201302.0
25423,2016,CA,California,Los Angeles,Census Tract,0644000-06037111100,CrdPrv,10.1,9.2,11.0,"2,982","(34.2683098273, -118.495069437)",644000.0,6037111100.0
25474,2016,CA,California,Los Angeles,Census Tract,0644000-06037212101,CrdPrv,11.5,10.5,12.6,"2,507","(34.0635955725, -118.294141452)",644000.0,6037212101.0
25534,2016,CA,California,Los Angeles,Census Tract,0644000-06037237402,CrdPrv,14.9,13.9,16.0,"3,526","(33.9784618396, -118.301334224)",644000.0,6037237402.0
25626,2016,CA,California,Los Angeles,Census Tract,0644000-06037117408,CrdPrv,17.6,15.6,19.6,"2,830","(34.2248463854, -118.470370902)",644000.0,6037117408.0
25630,2016,CA,California,Los Angeles,Census Tract,0644000-06037203100,CrdPrv,18.2,16.0,20.2,"4,839","(34.0590790039, -118.196476502)",644000.0,6037203100.0
25637,2016,CA,California,Los Angeles,Census Tract,0644000-06037143100,CrdPrv,9.0,8.0,10.1,"3,984","(34.148038086, -118.355817247)",644000.0,6037143100.0
25673,2016,CA,California,Los Angeles,Census Tract,0644000-06037192001,CrdPrv,10.2,9.2,11.5,"2,466","(34.0852272005, -118.347296757)",644000.0,6037192001.0
25731,2016,CA,California,Los Angeles,Census Tract,0644000-06037208502,CrdPrv,15.1,13.4,16.6,"3,571","(34.0660490005, -118.274164509)",644000.0,6037208502.0
25733,2016,CA,California,Los Angeles,Census Tract,0644000-06037214503,CrdPrv,8.1,7.2,9.0,"3,325","(34.066841881, -118.354115611)",644000.0,6037214503.0
25867,2016,CA,California,Los Angeles,Census Tract,0644000-06037203300,CrdPrv,15.2,13.6,16.8,"2,607","(34.0597595172, -118.206282312)",644000.0,6037203300.0
25945,2016,CA,California,Los Angeles,Census Tract,0644000-06037108103,CrdPrv,7.5,6.8,8.4,"3,256","(34.2864236008, -118.540002176)",644000.0,6037108103.0
25961,2016,CA,California,Los Angeles,Census Tract,0644000-06037131100,CrdPrv,10.8,9.9,11.8,"3,252","(34.214624581, -118.505623115)",644000.0,6037131100.0
25962,2016,CA,California,Los Angeles,Census Tract,0644000-06037213401,CrdPrv,15.8,13.9,17.5,"4,951","(34.0537069316, -118.287902572)",644000.0,6037213401.0
26009,2016,CA,California,Los Angeles,Census Tract,0644000-06037103102,CrdPrv,12.3,11.4,13.2,"4,751","(34.2633842945, -118.307388243)",644000.0,6037103102.0
26074,2016,CA,California,Los Angeles,Census Tract,0644000-06037113101,CrdPrv,9.9,9.1,10.9,"3,558","(34.264577088, -118.586901264)",644000.0,6037113101.0
26092,2016,CA,California,Los Angeles,Census Tract,0644000-06037265202,CrdPrv,9.6,8.5,10.9,"3,611","(34.0619001115, -118.44118251)",644000.0,6037265202.0
26106,2016,CA,California,Los Angeles,Census Tract,0644000-06037221401,CrdPrv,14.5,13.1,15.8,"3,359","(34.0338859782, -118.31326942)",644000.0,6037221401.0
26136,2016,CA,California,Los Angeles,Census Tract,0644000-06037201401,CrdPrv,14.3,12.5,16.0,"4,803","(34.0801842324, -118.184831529)",644000.0,6037201401.0
26138,2016,CA,California,Los Angeles,Census Tract,0644000-06037211910,CrdPrv,14.6,13.1,16.1,"4,657","(34.0672077947, -118.298503566)",644000.0,6037211910.0
26150,2016,CA,California,Los Angeles,Census Tract,0644000-06037106649,CrdPrv,10.9,9.8,12.1,"2,853","(34.2892619301, -118.46065439)",644000.0,6037106649.0
26152,2016,CA,California,Los Angeles,Census Tract,0644000-06037293302,CrdPrv,12.5,11.6,13.4,"4,720","(33.8016119478, -118.304208585)",644000.0,6037293302.0
26198,2016,CA,California,Los Angeles,Census Tract,0644000-06037215102,CrdPrv,10.1,9.0,11.5,"3,110","(34.0649905152, -118.345601397)",644000.0,6037215102.0
26235,2016,CA,California,Los Angeles,Census Tract,0644000-06037186302,CrdPrv,11.8,10.7,13.0,"5,198","(34.1126744962, -118.228856999)",644000.0,6037186302.0
26243,2016,CA,California,Los Angeles,Census Tract,0644000-06037134901,CrdPrv,11.0,10.2,11.9,"3,069","(34.1868345331, -118.561106215)",644000.0,6037134901.0
26301,2016,CA,California,Los Angeles,Census Tract,0644000-06037211310,CrdPrv,16.5,14.5,18.3,"3,846","(34.0709090811, -118.298492956)",644000.0,6037211310.0
26311,2016,CA,California,Los Angeles,Census Tract,0644000-06037212800,CrdPrv,12.0,10.7,13.3,"4,273","(34.0518662252, -118.330598505)",644000.0,6037212800.0
26376,2016,CA,California,Los Angeles,Census Tract,0644000-06037106020,CrdPrv,12.5,11.1,13.9,"5,557","(34.3212768892, -118.428380271)",644000.0,6037106020.0
26402,2016,CA,California,Los Angeles,Census Tract,0644000-06037106114,CrdPrv,14.3,13.0,15.6,"5,880","(34.3027270417, -118.426990691)",644000.0,6037106114.0
26406,2016,CA,California,Los Angeles,Census Tract,0644000-06037219901,CrdPrv,17.0,14.9,18.9,"5,234","(34.0297377672, -118.360522555)",644000.0,6037219901.0
26420,2016,CA,California,Los Angeles,Census Tract,0644000-06037104124,CrdPrv,11.5,10.5,12.8,"3,652","(34.2794401202, -118.379103232)",644000.0,6037104124.0
26422,2016,CA,California,Los Angeles,Census Tract,0644000-06037228210,CrdPrv,18.8,17.0,20.6,"3,806","(34.0104119997, -118.253481796)",644000.0,6037228210.0
26452,2016,CA,California,Los Angeles,Census Tract,0644000-06037141400,CrdPrv,9.1,8.4,9.9,"4,412","(34.1574890787, -118.47604925)",644000.0,6037141400.0
26475,2016,CA,California,Los Angeles,Census Tract,0644000-06037271100,CrdPrv,8.8,8.0,9.7,"2,449","(34.0339124988, -118.426813123)",644000.0,6037271100.0
26490,2016,CA,California,Los Angeles,Census Tract,0644000-06037229420,CrdPrv,18.7,16.7,20.6,"4,729","(33.9925311216, -118.260817722)",644000.0,6037229420.0
26501,2016,CA,California,Los Angeles,Census Tract,0644000-06037122000,CrdPrv,11.9,11.0,12.7,"5,446","(34.2148195693, -118.418406125)",644000.0,6037122000.0
